,Unnamed: 0,isEdited,review,userName,date,rating,title,developerResponse,Location,Star Ratings,Review Text,Review Last Update Date and Time,Star Rating
2301,2301,False,"This has replaced the updated Storm for me, particularly because it provides a narrative forecast rather that a graph. It has multiple features, it’s easy to use, and its radar functions well. It has a complication for the Apple Watch—a very useful feature.",driftless1,2018-05-13 13:39:12,5,Great weather app with loads of information,,US,5,"This has replaced the updated Storm for me, particularly because it provides a narrative forecast rather that a graph. It has multiple features, it’s easy to use, and its radar functions well. It has a complication for the Apple Watch—a very useful feature.",2018-05-13 13:39:12,5
2302,2302,False,"I love this app it makes checking the weather easy and intuitive. I recommend to anyone who's looking for a great weather experience. When you purchase the ad free version it really makes it a lot better and is relatively inexpensive. Just get it, you won't be disappointed.",Uriah369,2017-10-07 12:49:48,5,Great weather app!,,US,5,"I love this app it makes checking the weather easy and intuitive. I recommend to anyone who's looking for a great weather experience. When you purchase the ad free version it really makes it a lot better and is relatively inexpensive. Just get it, you won't be disappointed.",2017-10-07 12:49:48,5
2303,2303,False,"this app is my most trusted weather app. I will see the weather app on my phone and it’s not right, and when I ask my echo, that’s not accurate either but I can always count on this app to be the right weather. The radar takes time to load, and sometimes the precipitation is a little bit off but other than that, you should really get this app!!",Sky.feathee,2018-02-21 21:01:21,4,BEST WEATHER APP EVER,,US,4,"this app is my most trusted weather app. I will see the weather app on my phone and it’s not right, and when I ask my echo, that’s not accurate either but I can always count on this app to be the right weather. The radar takes time to load, and sometimes the precipitation is a little bit off but other than that, you should really get this app!!",2018-02-21 21:01:21,4
2304,2304,False,"I really like being able to see more current conditions at a glance when the App opens. The look is fresh and modern. Being able to see radar (with a larger button too), Hourly and Daily with a simple button at the top of the page is golden for me.",Coosaw2004,2017-09-07 00:07:32,5,Love the new update,"{'id': 1208120, 'body': 'Thank you!', 'modified': '2017-09-07T15:16:07Z'}",US,5,"I really like being able to see more current conditions at a glance when the App opens. The look is fresh and modern. Being able to see radar (with a larger button too), Hourly and Daily with a simple button at the top of the page is golden for me.",2017-09-07 00:07:32,5
2305,2305,False,When I check the weather I am also checking for allergies. This is the only app I can trust for air quality and allergies. The other are totally lacking or give inaccurate informationSamie. A real disservice not to include this vital information for well being outdoors.,Travels2022,2022-06-30 20:55:29,5,Best Weather App,,US,5,When I check the weather I am also checking for allergies. This is the only app I can trust for air quality and allergies. The other are totally lacking or give inaccurate informationSamie. A real disservice not to include this vital information for well being outdoors.,2022-06-30 20:55:29,5
2306,2306,False,"Channel 6 I love you. I have been a fan of yours for many, many years! The other channels are ok but they don’t have has much to offer as yours does. Your news staff always gives 100% every day . Please continue the GOOD work and I will continue to be your devoted fan. Thank you 🙏❤️❤️",nick' girl,2021-07-17 18:42:39,5,Pat,,US,5,"Channel 6 I love you. I have been a fan of yours for many, many years! The other channels are ok but they don’t have has much to offer as yours does. Your news staff always gives 100% every day . Please continue the GOOD work and I will continue to be your devoted fan. Thank you 🙏❤️❤️",2021-07-17 18:42:39,5
2307,2307,False,"Not informative enough especially at a glance, very disappointing.

1.  If you select hourly you don’t get much info, you have to tap again and scroll to find what the wind is and when it is going to pick up or taper down and the direction.
2.  It is totally inaccurate as far as temps, click on now and it is 10* less that the actual.
3.  The radar map only shows 2 hours in the future.  
It is not informative for anything but the minute you are looking at it.
Where I live you need to pay attention to the weather.  We live in a rural area and it is 23 miles to the closest decent sized grocery store, so you need to know what to expect from the weather before you head out so you can plan.  
I bought the add free app version which deepens my disappointment.",Katie Spring,2022-05-15 18:26:24,1,Wish I liked it,,US,1,"Not informative enough especially at a glance, very disappointing.

1.  If you select hourly you don’t get much info, you have to tap again and scroll to find what the wind is and when it is going to pick up or taper down and the direction.
2.  It is totally inaccurate as far as temps, click on now and it is 10* less that the actual.
3.  The radar map only shows 2 hours in the future.  
It is not informative for anything but the minute you are looking at it.
Where I live you need to pay attention to the weather.  We live in a rural area and it is 23 miles to the closest decent sized grocery store, so you need to know what to expect from the weather before you head out so you can plan.  
I bought the add free app version which deepens my disappointment.",2022-05-15 18:26:24,1
2308,2308,False,"I have been using Accuweather as my primary weather app for over a year. Up until now I’d have rated it 4-5. Starting this past week I began getting a full-page BCBS add during my use of Accuweather. There is no way to return to the app! Can’t scroll, can’t “X out” (no x), and the ad reappears every time you launch the app. At the same time I’m seeing increased offers to use an ad-free version for $8.90/month. I tried deleting and reinstalling = same issue. Goodbye Accuweather 😥",VTDingy,2021-10-24 17:13:11,1,Ads now prevent use of App!,,US,1,"I have been using Accuweather as my primary weather app for over a year. Up until now I’d have rated it 4-5. Starting this past week I began getting a full-page BCBS add during my use of Accuweather. There is no way to return to the app! Can’t scroll, can’t “X out” (no x), and the ad reappears every time you launch the app. At the same time I’m seeing increased offers to use an ad-free version for $8.90/month. I tried deleting and reinstalling = same issue. Goodbye Accuweather 😥",2021-10-24 17:13:11,1
2309,2309,False,Why is this always landscape format?  I prefer the portrait look.  And there is an update for the app but I cannot get it.   When trying to update it tells me to down load an older version of the app and there is no way to do that.   Now I have the update notification red dot 🔴 on my iPad for ever.   I don’t know what to do.   Thanks for listening and please correct this.,Vickip27,2021-08-26 00:56:25,3,What is up.,,US,3,Why is this always landscape format?  I prefer the portrait look.  And there is an update for the app but I cannot get it.   When trying to update it tells me to down load an older version of the app and there is no way to do that.   Now I have the update notification red dot 🔴 on my iPad for ever.   I don’t know what to do.   Thanks for listening and please correct this.,2021-08-26 00:56:25,3
2310,2310,False,"Definitely the best weather app I have ever tried. Well thought out, plenty of features and lots of data. I’m not one to pay for a “no ads” version, but this app was good enough that I bought the upgrade. Well worth every penny.",Insuln Dependent Diabetic,2021-07-04 13:44:45,5,"Excellent, well designed app",,US,5,"Definitely the best weather app I have ever tried. Well thought out, plenty of features and lots of data. I’m not one to pay for a “no ads” version, but this app was good enough that I bought the upgrade. Well worth every penny.",2021-07-04 13:44:45,5
2311,2311,False,"I absolutely love this app, it is extremely accurate. Owning a concrete business makes this an invaluable tool. I can start a pour with confidence. I have tried other weather app’s but this one is by far the best. The one tool on this app is the 60 minute rain forecast that I love.",Cowboy24k,2020-10-30 16:46:44,5,Great app to have,"{'id': 18879175, 'body': 'Thank you for the 5-star review. We are delighted that you are enjoying the new app experience! Please feel free to give feedback to support@accuweather.com any time.\r\n', 'modified': '2020-11-03T16:29:29Z'}",US,5,"I absolutely love this app, it is extremely accurate. Owning a concrete business makes this an invaluable tool. I can start a pour with confidence. I have tried other weather app’s but this one is by far the best. The one tool on this app is the 60 minute rain forecast that I love.",2020-10-30 16:46:44,5
2312,2312,False,The main page shows my location as 68deg /feels like 78. The “hourly” page for the same location at the same time shows 78 / feels like 81. That inconsistency occurs regularly. Accuracy is close but sometimes off by more than a few degrees. This could be related to the location of the weather station vs my location.,aldenhays,2021-05-10 18:01:34,3,Partly accurate but inconsistent,"{'id': 22770710, 'body': 'Thanks for your feedback! We will pass your insights down to our developers. If you have any other specific suggestions, please let us know at support@accuweather.com. \r\n', 'modified': '2021-05-12T15:22:31Z'}",US,3,The main page shows my location as 68deg /feels like 78. The “hourly” page for the same location at the same time shows 78 / feels like 81. That inconsistency occurs regularly. Accuracy is close but sometimes off by more than a few degrees. This could be related to the location of the weather station vs my location.,2021-05-10 18:01:34,3
2313,2313,False,"I can’t tell you how many times I have cancelled golf due to the radar images and forecasts on your app only to have it not rain.  We rescheduled a week ago to a day forecast to be dry only to get drenched out on the course.  
The ProShop uses a different provider, which is much more accurate than your program, so please cancel my premium subscription.  I am going elsewhere.",queenofthecourse,2021-03-07 23:47:00,3,In-accurweather,"{'id': 21548385, 'body': 'Your problem with accuracy and your premium subscription needs more detailed examination. Please report it to our technical support team at support@accuweather.com. We are always looking to help our users.\r\n', 'modified': '2021-03-09T19:30:00Z'}",US,3,"I can’t tell you how many times I have cancelled golf due to the radar images and forecasts on your app only to have it not rain.  We rescheduled a week ago to a day forecast to be dry only to get drenched out on the course.  
The ProShop uses a different provider, which is much more accurate than your program, so please cancel my premium subscription.  I am going elsewhere.",2021-03-07 23:47:00,3
2314,2314,False,"Have used Accuweather for years and like it. Only annoyance is the bug in the monthly view where the forecast is one day off. Today is Friday but shows as Thursday, but with Friday’s weather. There have been numerous updates but this persists. It can’t be that hard to fix!",Norskweaver,2021-02-26 17:07:43,4,"Like the app, please fix the bug in monthly view","{'id': 21373252, 'body': 'Thank you for your feedback. We are aware of this issue some users are experiencing and are working towards a solution. Please check for future updates in the App Store.\r\n', 'modified': '2021-03-01T15:27:38Z'}",US,4,"Have used Accuweather for years and like it. Only annoyance is the bug in the monthly view where the forecast is one day off. Today is Friday but shows as Thursday, but with Friday’s weather. There have been numerous updates but this persists. It can’t be that hard to fix!",2021-02-26 17:07:43,4
2315,2315,False,"When I purchased this app a couple years ago I loved it. I left the Weather Channel app because after an update the whole layout and navigation changed from good to horrible. Over the last years this app has too. Why O why do you folks gotta trying to make these weather apps into pieces of art when all I want is an easy, informative and accurate weather app. I guess I am on the hunt for a new one.",Drunk Johnny,2021-02-12 07:10:25,2,Used to be good,"{'id': 21092770, 'body': 'Thanks for your feedback! We will pass your insights down to our developers. If you have any other specific suggestions, please let us know at support@accuweather.com. \r\n', 'modified': '2021-02-16T15:52:30Z'}",US,2,"When I purchased this app a couple years ago I loved it. I left the Weather Channel app because after an update the whole layout and navigation changed from good to horrible. Over the last years this app has too. Why O why do you folks gotta trying to make these weather apps into pieces of art when all I want is an easy, informative and accurate weather app. I guess I am on the hunt for a new one.",2021-02-12 07:10:25,2
2316,2316,False,"Wonderful app and I’ve been a long-time user, back to 2014. I’ve tried to get used to only being able to use your app in landscape mode, but unfortunately find myself using weather channel’s app more — AND I DON’T LIKE THEIR APP AS MUCH AS YOURS. Please bring back portrait mode or at least the option of portrait mode.",McKdaddy2,2020-11-15 15:25:42,4,Please bring back portrait mode,"{'id': 19169244, 'body': 'Thank you for the review! Unfortunately, the new update does not currently have Portrait Mode available on tablets. Please watch for updates in the future.\r\n', 'modified': '2020-11-17T15:27:56Z'}",US,4,"Wonderful app and I’ve been a long-time user, back to 2014. I’ve tried to get used to only being able to use your app in landscape mode, but unfortunately find myself using weather channel’s app more — AND I DON’T LIKE THEIR APP AS MUCH AS YOURS. Please bring back portrait mode or at least the option of portrait mode.",2020-11-15 15:25:42,4
2317,2317,False,"The last version of daily weather gave so much more information at a single glance, was easier to use and offered more choices.  Why, oh why did they change it?   😝","bad ""improvement""",2020-10-28 03:32:51,5,It’s not good like it was in the last version.,,US,5,"The last version of daily weather gave so much more information at a single glance, was easier to use and offered more choices.  Why, oh why did they change it?   😝",2020-10-28 03:32:51,5
2318,2318,False,Can’t stand the new layout under the daily weather. I liked being able to slide day to day quickly checking rain amounts. Being that I have an iPhone 11 Pro Max it is hard for me to reach way up and pull down the tab with my thumb to go to next day. Please fix the daily tab to be more user friendly and easier to check.,Digital Choclate,2020-10-05 12:09:31,3,New daily design,"{'id': 18328687, 'body': 'Thank you for your review! We apologize for any inconvenience the update may have caused. We will pass your feedback down to our developers. if you have any more suggestions, please let us know at support@accuweather.com.', 'modified': '2020-10-07T14:09:00Z'}",US,3,Can’t stand the new layout under the daily weather. I liked being able to slide day to day quickly checking rain amounts. Being that I have an iPhone 11 Pro Max it is hard for me to reach way up and pull down the tab with my thumb to go to next day. Please fix the daily tab to be more user friendly and easier to check.,2020-10-05 12:09:31,3
2319,2319,False,"There has been huge disparities lately between weather forecasted completely different from actual at real time. As an example, today Oct 17 showed rain at 1pm and 2pm while the sun shone bright and it remained a beautiful day. We changed our plans because of very poor forecast. Also, just got a coastal flood alert for my town for tomorrow with no rain forecast and we are nowhere near the coast!",ZdxbheokwkBg,2020-10-18 05:52:34,2,Accuweather was my go to weather app... until now,"{'id': 18574725, 'body': 'Thank you for providing the feedback. We will pass this information to our Forecasting Team to take a closer look. We value your feedback as it helps improve our awareness and provides a better forecast and experience for you and the community! Do not hesitate to contact support@accuweather.com to make sure your location is displaying correctly!\r\n', 'modified': '2020-10-19T15:03:38Z'}",US,2,"There has been huge disparities lately between weather forecasted completely different from actual at real time. As an example, today Oct 17 showed rain at 1pm and 2pm while the sun shone bright and it remained a beautiful day. We changed our plans because of very poor forecast. Also, just got a coastal flood alert for my town for tomorrow with no rain forecast and we are nowhere near the coast!",2020-10-18 05:52:34,2
2320,2320,True,"I gave a mediocre review on the previous version, actually deleted it from my phone.  HOWEVER, I downloaded the updated version and was pleasantly surprised by all the updates that were made.  Great job Accuweather development team!",SillyGiants,2020-09-26 14:11:36,5,14.0 is a huge improvement,"{'id': 18107301, 'body': 'We appreciate you taking the time to write to us, SillyGiants. Many additions and improvements made to our products occur when users reach out, so please continue to provide any feedback that may help us to improve your experience by contacting support@accuweather.com anytime.', 'modified': '2020-09-26T14:11:36Z'}",US,5,"I gave a mediocre review on the previous version, actually deleted it from my phone.  HOWEVER, I downloaded the updated version and was pleasantly surprised by all the updates that were made.  Great job Accuweather development team!",2020-09-26 14:11:36,5
2321,2321,False,"The current temperature it displays wrong most the time. Sometimes it updates the temperature and is more accurate other times it doesn’t. Says it’s 71 degrees right now, feels like 80 outside, checked other weather services and I saw current temperatures to be between 77 and 80 degrees. The app is set up very will but I can’t stand the temperature being wrong so often.",good job ifunny.....,2020-09-29 18:07:57,3,Should be InAccuWeather,"{'id': 18217437, 'body': 'Thank you for providing the feedback. We will pass this information to our Forecasting Team to take a closer look. We value your feedback as it helps improve our awareness and provides a better forecast and experience for you and the community! Do not hesitate to contact support@accuweather.com to make sure your location is displaying correctly!\r\n', 'modified': '2020-10-01T14:15:38Z'}",US,3,"The current temperature it displays wrong most the time. Sometimes it updates the temperature and is more accurate other times it doesn’t. Says it’s 71 degrees right now, feels like 80 outside, checked other weather services and I saw current temperatures to be between 77 and 80 degrees. The app is set up very will but I can’t stand the temperature being wrong so often.",2020-09-29 18:07:57,3
2322,2322,False,"I’ve been using this app for checking the temperature outside for two years. It’s very helpful. But yesterday after I upgraded to new version, the hourly forecast disappeared. Hope it still has the function.",MinieBoston,2020-09-10 16:05:42,5,Where’s the hourly weather ?,"{'id': 18055514, 'body': 'Thanks for the review, MinieBoston! We are aware of the problem you are experiencing with the Hourly content and are currently working on a fix for this, which will be implemented in a future release. Please download new updates, as available\r.  \r\nFor a temporary fix, you can access the iPhone settings > Date & Time > toggling 24-Hour Time to the ON state, to resolve. Unfortunately, this affects all other apps and the phone itself.\r If you have any questions or concerns, please reach out to support@accuweather.com any time.', 'modified': '2020-09-23T15:31:39Z'}",US,5,"I’ve been using this app for checking the temperature outside for two years. It’s very helpful. But yesterday after I upgraded to new version, the hourly forecast disappeared. Hope it still has the function.",2020-09-10 16:05:42,5
2323,2323,False,"It’s bothersome that if the temperature is outside of what they predicted it to be, they don’t update the hourly to reflect the differences. For example if if predicted the temp would be 70 degrees by 2 pm (69 at 3 pm, 68 at 4, 66 at 5, etc) but let’s say it’s only 60 by 2 pm - the main page current temp will say “60” but the hourly will still say “69, 68, 66, etc” so it’s rendered completely unhelpful in planning on the actual day.",Tomogatchi,2020-09-21 18:17:14,2,Hourly doesn’t update from predicted temps even when it’s vastly different than projections,"{'id': 18107588, 'body': 'Thank you for your feedback. We apologize for any inconvenience the update may have caused, but we encourage you to contact support@accuweather.com so we can assist you.', 'modified': '2020-09-25T21:40:54Z'}",US,2,"It’s bothersome that if the temperature is outside of what they predicted it to be, they don’t update the hourly to reflect the differences. For example if if predicted the temp would be 70 degrees by 2 pm (69 at 3 pm, 68 at 4, 66 at 5, etc) but let’s say it’s only 60 by 2 pm - the main page current temp will say “60” but the hourly will still say “69, 68, 66, etc” so it’s rendered completely unhelpful in planning on the actual day.",2020-09-21 18:17:14,2
2324,2324,False,"Not sure if this is a new bug or not but every time I try to exit the app or even zoom out the see the weather in different states, my phone gets super super glitchy and many times the app will force close. My phone storage is nowhere near full. It only happens with this app, and my internet is completely fine. Sounds like a bug to me",ash5349,2020-09-18 20:27:59,3,Bug maybe?,"{'id': 18106478, 'body': 'Thank you for your review! Please contact support@accuweather.com to fix the abnormality that you are experiencing with the app!', 'modified': '2020-09-25T20:10:58Z'}",US,3,"Not sure if this is a new bug or not but every time I try to exit the app or even zoom out the see the weather in different states, my phone gets super super glitchy and many times the app will force close. My phone storage is nowhere near full. It only happens with this app, and my internet is completely fine. Sounds like a bug to me",2020-09-18 20:27:59,3
2325,2325,False,"Ain’t broke don’t fix it. The app worked great before the update. While getting used to the new layout and functionality hasn’t been a pleasure, the weather information is unmatched. I’m not a fan of the battery drain, hoping with time it gets better.",BIAJames,2020-09-11 16:49:30,4,Superior weather at the price of battery drain,"{'id': 18107171, 'body': 'We appreciate you taking the time to write to us, BIAJames. Many additions and improvements made to our products occur when users reach out, so please continue to provide any feedback that may help us to improve your experience by contacting support@accuweather.com anytime.', 'modified': '2020-09-25T21:00:33Z'}",US,4,"Ain’t broke don’t fix it. The app worked great before the update. While getting used to the new layout and functionality hasn’t been a pleasure, the weather information is unmatched. I’m not a fan of the battery drain, hoping with time it gets better.",2020-09-11 16:49:30,4
2326,2326,False,"Contacted app support who provided me with a solution. The app now opens. Yes, the look is different. Takes some getting used to. Read one review that asked “Where’s the dew point?”. I was able to find it in mere seconds. Scroll down -select see more. Thanks for the help and the great app.",Teacher-Mom,2020-07-29 14:37:01,5,AccuWeather,"{'id': 16962728, 'body': '❤️❤️❤️', 'modified': '2020-07-29T20:16:42Z'}",US,5,"Contacted app support who provided me with a solution. The app now opens. Yes, the look is different. Takes some getting used to. Read one review that asked “Where’s the dew point?”. I was able to find it in mere seconds. Scroll down -select see more. Thanks for the help and the great app.",2020-07-29 14:37:01,5
2327,2327,False,"I don't understand why a company would force an update upon their clientele that ultimately reworks the entire functionality of a good product into a product that is totally different than what it was like in the past. Is there a way that I can go back to the former version of your application?  I will be eagerly awaiting to get a reply from you. Unfortunately, if there's no way to resolve this issue I will be looking for a new place to get my weather information.",Lunis aka rusty nutz,2020-09-07 22:24:43,1,Most recent update is terrible,,US,1,"I don't understand why a company would force an update upon their clientele that ultimately reworks the entire functionality of a good product into a product that is totally different than what it was like in the past. Is there a way that I can go back to the former version of your application?  I will be eagerly awaiting to get a reply from you. Unfortunately, if there's no way to resolve this issue I will be looking for a new place to get my weather information.",2020-09-07 22:24:43,1
2328,2328,False,"Update 8/20; location services is finally NOT required to use the widget. Thank you!

Another update today 8/13, and still can’t use widget without location enabled. Guess I’ll delete this after all. It’s been not fun AccuWeather after many years. Guess I won’t be re-upping my AccuWeather Premium subscription (website) after 10+ years. 

Original review a few weeks ago;
Updated today and still can’t use the widget without allowing location services aka GPS being on. I did not have this issue in the old version of the app. I don’t need or want to leave GPS on at all times. I have no use for it in my daily use. Please fix that",Steve 76849,2020-08-21 12:33:17,3,Widget is finally fixed,,US,3,"Update 8/20; location services is finally NOT required to use the widget. Thank you!

Another update today 8/13, and still can’t use widget without location enabled. Guess I’ll delete this after all. It’s been not fun AccuWeather after many years. Guess I won’t be re-upping my AccuWeather Premium subscription (website) after 10+ years. 

Original review a few weeks ago;
Updated today and still can’t use the widget without allowing location services aka GPS being on. I did not have this issue in the old version of the app. I don’t need or want to leave GPS on at all times. I have no use for it in my daily use. Please fix that",2020-08-21 12:33:17,3
2329,2329,False,"The recent updates changed the way it reports pressure change.  It only shows what the pressure currently is, but you can’t see whether it is rising or falling, which really helps those with health issues to try to be on top of things.  That’s the only reason I give it 3 stars instead of 5.  Bring back the pressure rising/falling feature please.",EPookie,2020-08-19 20:30:16,3,Miss the pressure rising/falling feature,"{'id': 17493629, 'body': 'We appreciate your feedback and taking the time to offer this review! These insights give us an idea of features you love and where we can improve. We will pass on your feedback on pressure to the app team to look into further as a future feature', 'modified': '2020-08-25T15:35:40Z'}",US,3,"The recent updates changed the way it reports pressure change.  It only shows what the pressure currently is, but you can’t see whether it is rising or falling, which really helps those with health issues to try to be on top of things.  That’s the only reason I give it 3 stars instead of 5.  Bring back the pressure rising/falling feature please.",2020-08-19 20:30:16,3
2330,2330,False,"This was the gold standard of all weather apps, and contained everything you’d ever want. So of course the developers went and ruined it. The new update's graphics look like they were rendered in MS-DOS, monotone and cluttered. Various features have either been deleted or are buried in layers of menus making them impossible to find. I get it, designers and developers need jobs but this update completely ruined everything you had previously built. Finally deleted the app today.",Sharkysmachine,2020-08-05 00:42:14,1,The New Coke of weather apps,,US,1,"This was the gold standard of all weather apps, and contained everything you’d ever want. So of course the developers went and ruined it. The new update's graphics look like they were rendered in MS-DOS, monotone and cluttered. Various features have either been deleted or are buried in layers of menus making them impossible to find. I get it, designers and developers need jobs but this update completely ruined everything you had previously built. Finally deleted the app today.",2020-08-05 00:42:14,1
2331,2331,False,"I’m actually liking the new update. The layout is nice and user friendly. 

Only issue I have is I wish there were a way to make the Future part of the radar loop optional. It’s kind of annoying to have to watch the loop all the way through and future is very abstract anyway.",SPMTCP2003,2020-08-02 21:50:44,4,Needs just a few tweaks,"{'id': 17047490, 'body': 'Thank you for the feedback and review! Your suggestions are extremely valuable to us and we will share your suggestion with our team. These insights give us an idea of features you love and where we can improve. So please continue to provide any feedback that may help us to improve your experience.\n', 'modified': '2020-08-03T11:49:23Z'}",US,4,"I’m actually liking the new update. The layout is nice and user friendly. 

Only issue I have is I wish there were a way to make the Future part of the radar loop optional. It’s kind of annoying to have to watch the loop all the way through and future is very abstract anyway.",2020-08-02 21:50:44,4
2332,2332,False,"Update is less intuitive. Why app writers always think they need to throw the baby out with the bath water when they update is beyond me. The only thing wrong with the old version was you couldn’t edit the saved locations. Now you can, so thanks for that...but what’s up with no portrait mode? Come on. It’s always something with these people.",1analguy,2020-08-01 13:39:14,3,Landscape only...seriously?,"{'id': 17157354, 'body': 'Unfortunately, the new update does not currently have Portrait Mode available. Please watch for updates in the future as this feature will be implemented in an upcoming release.\nYour suggestions are extremely valuable to us and we will share your suggestion with our team. Keep in mind that many of the additions and improvements that happen with our products are due to user comments and demand, so please continue to provide any feedback that may help us to improve your experience.', 'modified': '2020-08-08T13:20:32Z'}",US,3,"Update is less intuitive. Why app writers always think they need to throw the baby out with the bath water when they update is beyond me. The only thing wrong with the old version was you couldn’t edit the saved locations. Now you can, so thanks for that...but what’s up with no portrait mode? Come on. It’s always something with these people.",2020-08-01 13:39:14,3
2333,2333,False,"Great update. 
Please add inches of precipitation to daily forecast home screen like you do for the hourly forecast. 
This will enable the user to see at a glance the amount of forecasted daily precipitation without having to open each day’s screen",Daily Inches,2020-07-21 13:58:32,5,Please add inches of precipitation to daily forecast home screen,,US,5,"Great update. 
Please add inches of precipitation to daily forecast home screen like you do for the hourly forecast. 
This will enable the user to see at a glance the amount of forecasted daily precipitation without having to open each day’s screen",2020-07-21 13:58:32,5
2334,2334,False,"Hasn’t worked right since the upgrade. Keeps giving me weather for cities 1000’s of miles away that I have visited. I have removed all of my history and ask for my home only, but it goes back to random places.  Also gives me weather and amber alerts for places I have visited, even though I have alerts turned off. Will delete this junk!!  So sad......This was my go to weather app. Now it just keeps pestering me with alerts and weather I am not interested in. GO BACK!!",Sudokuite,2020-07-29 11:50:43,1,Horrible,,US,1,"Hasn’t worked right since the upgrade. Keeps giving me weather for cities 1000’s of miles away that I have visited. I have removed all of my history and ask for my home only, but it goes back to random places.  Also gives me weather and amber alerts for places I have visited, even though I have alerts turned off. Will delete this junk!!  So sad......This was my go to weather app. Now it just keeps pestering me with alerts and weather I am not interested in. GO BACK!!",2020-07-29 11:50:43,1
2335,2335,False,"The new version presents a fancy visualization of precipitation predictions and loses it’s multi day graphs. Suckers for glitz and not really understanding what users really want - insights into weather patterns. Now that insight is limited to precipitation. Temperatures are now scattered in a table and the windchill realfeel temps in a tiny font. The new design requires significant mental effort to understand how windchill affects the temps throughout the next couple days. App no longer useful for planning outdoor activities - too bad, was a great app for 10yrs.",paulmoody,2020-07-28 21:09:51,1,New app huge step backwards in utility and UI design,,US,1,"The new version presents a fancy visualization of precipitation predictions and loses it’s multi day graphs. Suckers for glitz and not really understanding what users really want - insights into weather patterns. Now that insight is limited to precipitation. Temperatures are now scattered in a table and the windchill realfeel temps in a tiny font. The new design requires significant mental effort to understand how windchill affects the temps throughout the next couple days. App no longer useful for planning outdoor activities - too bad, was a great app for 10yrs.",2020-07-28 21:09:51,1
2336,2336,False,"I received a notification stating that the app was redesigned and that the user response was “amazing”. I considered updating but then read the most recent reviews, which were not good. I’m tired of app developers forcing  bloated, ad ridden, counter productive updates on users. Stop being greedy!",Joe Web 0212,2020-07-27 15:25:57,4,Almost updated until I read recent reviews,,US,4,"I received a notification stating that the app was redesigned and that the user response was “amazing”. I considered updating but then read the most recent reviews, which were not good. I’m tired of app developers forcing  bloated, ad ridden, counter productive updates on users. Stop being greedy!",2020-07-27 15:25:57,4
2337,2337,False,"I love the new layout for the app. But who put the goths in charge of the color scheme? It’s a *weather* app: Sun is yellow, rain is blue, clouds are gray. Color is perhaps the most important mode of communicating weather at a glance. Removing it looks slick but is terrible for effectively communicating lots of information at a glance. At the very least let people choose between gray sunshine and yellow.",This app isn't Zite,2020-07-27 00:06:48,4,Color,,US,4,"I love the new layout for the app. But who put the goths in charge of the color scheme? It’s a *weather* app: Sun is yellow, rain is blue, clouds are gray. Color is perhaps the most important mode of communicating weather at a glance. Removing it looks slick but is terrible for effectively communicating lots of information at a glance. At the very least let people choose between gray sunshine and yellow.",2020-07-27 00:06:48,4
2338,2338,False,"If something isn’t broke, it doesn’t need fixing. This latest update is garbage. Bring back the old version.

Update: some things are better, but mostly bad still. Really having a splash screen stating that response to the update has been great? Are you smoking drugs? Have you even looked at the most recent reviews? They are overwhelmingly negative. I have hundreds of apps and this is the first time I have reviewed an app, because I hate the update so much!",Break watcher,2020-07-24 01:52:28,1,It wasn’t broke. Don’t fix it.,,US,1,"If something isn’t broke, it doesn’t need fixing. This latest update is garbage. Bring back the old version.

Update: some things are better, but mostly bad still. Really having a splash screen stating that response to the update has been great? Are you smoking drugs? Have you even looked at the most recent reviews? They are overwhelmingly negative. I have hundreds of apps and this is the first time I have reviewed an app, because I hate the update so much!",2020-07-24 01:52:28,1
2339,2339,False,"The feature that I use most was taken out in this last release. And that is the ability to be able to scroll through the hourly forecast’s and see quickly how the humidity levels are going to change.

Now I have to go into each hourly to see what the humidity levels will be. Please bring back that functionality.",=[SkierGuy]=,2020-07-22 22:56:49,3,"Was Great, Now Just OK",,US,3,"The feature that I use most was taken out in this last release. And that is the ability to be able to scroll through the hourly forecast’s and see quickly how the humidity levels are going to change.

Now I have to go into each hourly to see what the humidity levels will be. Please bring back that functionality.",2020-07-22 22:56:49,3
2340,2340,False,"Was not a fan of the old Accuweather app, but used it reluctantly since all the others were worse. Not any longer. This new July 2020 version is exactly what is needed in a weather app with an efficient design and easy navigation.",swoelfel,2020-07-20 15:05:40,5,"Finally, a useful weather app",,US,5,"Was not a fan of the old Accuweather app, but used it reluctantly since all the others were worse. Not any longer. This new July 2020 version is exactly what is needed in a weather app with an efficient design and easy navigation.",2020-07-20 15:05:40,5
2341,2341,False,"The radar screen is not showing the areas where there is rain or hail in the higher definition I am accustomed to on the old version which was similar to other programs.  For that reason I am going to switch to another program.

Norman",Don Fulgencio,2020-07-19 22:05:00,5,My review,,US,5,"The radar screen is not showing the areas where there is rain or hail in the higher definition I am accustomed to on the old version which was similar to other programs.  For that reason I am going to switch to another program.

Norman",2020-07-19 22:05:00,5
2342,2342,False,This has got to the the most accurate weather app out there!!! It’s better than the local news apps I have used. The local apps say 100 percent rain for several days and then ya never see a drop!  This one is spot on for what ever city and state you live in!  I recommend this app very highly!!!,reeves Maria,2020-05-29 22:44:56,5,The absolute best,,US,5,This has got to the the most accurate weather app out there!!! It’s better than the local news apps I have used. The local apps say 100 percent rain for several days and then ya never see a drop!  This one is spot on for what ever city and state you live in!  I recommend this app very highly!!!,2020-05-29 22:44:56,5
